,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
0,2020-11-30 11:52:02,solar energy renewable widely available clean provides enough energy meet world’s annual consumption need every minute amazing fact need collect store solarenergy solarbatteries greenrevolution httpstcowuhwxlb,0.0,2,0.003587505,0.99641246,West Midlands
1,2020-11-24 09:00:24,vpp ha landed 🌞🔋🌳 officially launched virtualpowerplant future residential commercial energy generation storage use solar energy generate amp make money selling excess power back grid httpstcoqunnrns httpstcohpsmrsqrsn,3.0,2,0.17790209,0.8220979,West Midlands
2,2020-11-23 19:27:13,disingenuous leo point matter spin solar energy tiny scale able create current needed power train pulling carriage exercise ecopr anything else £m obscene self employed getting nowt,0.0,2,0.0072696432,0.9927303,West Midlands
3,2020-11-23 10:58:04,doesnt surprise similar experience many solar energy installation whole ecoenergy phenomenon scam benefit company supply certainly customer even ultimately environment claim protect,1.0,1,0.514219,0.485781,West Midlands
4,2020-10-26 00:11:02,incredibly state south australia wa powered solar energy hour month power came householdrooftop installation problem handling generation much power exciting problem 🌿🌍 httpstcojgxkgcajk,2.0,2,0.0109913265,0.9890086,West Midlands
5,2020-10-18 13:27:15,uk energy supply still gloomy autumn day,1.0,0,0.96300274,0.03699726,West Midlands
6,2020-10-17 16:35:42,found new friend today visiting batterystorage solarenergy httpstcozfzxhwmz,9.0,2,0.07949193,0.920508,West Midlands
7,2020-08-14 16:40:22,yaaaay feeling you’ve successful day finish early data capture home b amp c ha effortless tenant visited september giving u year worth data analyse energy water solarenergy httpstcovaxdxllz,6.0,2,0.121363804,0.87863624,West Midlands
8,2020-07-10 10:34:14,fridaymotivation solarenergy nsw nsw renewableenergy england,0.0,2,0.2056272,0.7943728,West Midlands
9,2020-06-15 22:13:18,call paul obligation quote complete solar pv installation home business premise solarenergy thinkgreengogreen worcestershire httpstcofabwrtfl,0.0,2,0.009742211,0.99025774,West Midlands
10,2020-06-05 15:44:59,vegetation management particularly important ground mounted solar system tall vegetation growing around installation create shading issue resulting drop output renewableenergy solarenergy solarsystems cleanenergyfuture alternativeenergy solarpv httpstcokaiskvsuq,0.0,2,0.14266683,0.8573332,West Midlands
11,2020-06-01 10:18:44,reduction air pollution expected increase amount solar energy reaching earth’s surface reflecting back space also lack contrail ha effect effect likely fairly small watch scientific study,0.0,0,0.9576791,0.04232092,West Midlands
12,2020-05-06 17:54:52,baked solarenergy lockdown homebaking looking forward opening farmstay soon httpstcojkcxqwxm httpstcoitdujhpm,5.0,1,0.549174,0.45082602,West Midlands
13,2020-04-23 18:01:40,anybody belief biomass ecogreen wind solar energy amp electric car watch gibbsmoore film “planet humans” planetofthehumans earthday,0.0,1,0.5233904,0.4766096,West Midlands
14,2020-04-21 23:36:42,watched new michael moore film “planet humans” bust wide open eco enviro’s wind amp solar energy global dollar driven con trickit’s fucking depressingnot something i’d recommend suitable viewing current lockdown misery🤨planetofthehumans,115.0,2,0.08471567,0.9152843,West Midlands
15,2019-12-27 17:39:20,bodans campervans solar panel w amp w httpstcoudcdwewh bodans bodanscampers camper campervan camperconversion camperinterior campersales camperaccessories solarpanel vw volkswagen vdub vdubclub luxurycampers vanlife camperlife solar solarenergy httpstcotedxnkd,0.0,2,0.00427232,0.99572766,West Midlands
16,2019-11-29 14:48:06,cllr woolner say “huge disparity” council fig cllrs ground also solarplicity complaint tracker cllr woolner ha asked figure right jo stanway council’s solar energy scheme officer,1.0,0,0.614097,0.38590303,West Midlands
17,2019-11-24 17:59:19,one day maybe even wind power ha emission type gas liquid solid electromagnetic waste sustainable civilisation one use biotechnology solar energy conversion technology mature enough sustain world yet,0.0,2,0.17777483,0.8222252,West Midlands
18,2019-11-20 16:12:18,exciting visit today venue next year th th may 🗓 cant wait free ticket available register ➡️ httpstcomvjcgeirbd jointheevolutionoftransport solarenergy technology innovation httpstcouukcnj,3.0,2,0.047041424,0.9529585,West Midlands
