,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
7337,2020-11-30 16:23:55,group oil trader whose position often overlooked much market quietly built huge bet lower crude price httpstcowtwpkfsqvy httpstcoglhgdqkz,2.0,2,0.33597836,0.6640217,NY
7338,2020-11-30 14:26:02,power price continue move lower although renewable energy auction price continue fall rate decline ha slowed substantially httpstcotfthclsq solar wind renewables httpstcooidblpzwu,0.0,0,0.97231245,0.027687583,NY
7339,2020-11-29 21:15:50,energy stock take breather oil price start ramp httpstcoiuhgntfysk oott,0.0,0,0.9906613,0.009338728,NY
7340,2020-11-29 18:40:44,scarcity supply drove rapeseed price httpstcodjsbgkozup,0.0,0,0.6162256,0.3837744,NY
7341,2020-11-29 06:01:00,tim authorized signed titus rameir piercemba increase nuclear propulsion march drop price systemic ¢ april covid high energy usage,0.0,0,0.98559475,0.01440524,NY
7342,2020-11-28 14:09:22,cant expensive trump drove price everything tariff war except subsidized energy firm economy always better democrat red state blue state welfare,0.0,2,0.21349493,0.78650504,NY
7343,2020-11-27 17:42:09,xle clcom fang energy oil price slip even opec lean toward keeping output cut place httpstcojixqpor,0.0,2,0.0036319972,0.99636805,NY
7344,2020-11-27 13:47:17,meeting firm early next year pretty important decision get group together modest extension adding supply january effect keeping oil price one want longer oott opec,6.0,2,0.0036375453,0.9963625,NY
7345,2020-11-26 13:01:39,consumer price index harmonised price energy total poland httpstcodobfiabzl,0.0,0,0.9854211,0.014578885,NY
7346,2020-11-25 21:56:56,damn thing price hard work time spend don’t let anyone tell wise you’re worth way item combined remember it’s energy love blood sweat tear proud,5.0,2,0.091765724,0.9082343,NY
7347,2020-11-25 17:18:03,innovativeetfschannel alternativeenergy oil price jumping energy etf back vogue httpstcoikyyucsgyy,0.0,0,0.7384202,0.2615798,NY
7348,2020-11-25 13:54:44,europe’s energy giant airline made significant gain early tuesday oil price continued climb uk government slashed travelquarantine period time christmas eu energy airline airlinestocks stock investing,2.0,2,0.0047465763,0.99525344,NY
