,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
7127,2020-11-30 15:31:38,powergrid nearly year old windenergy project literally waiting line sell power grid old power line cant handle capacity time upgrade climateaction climatechange renewableenergy energytwitter,2.0,0,0.5655674,0.4344327,NY
7128,2020-11-29 17:02:13,wa message podcast sent — argument easier decarbonize changing technology rather changing lifestyle denmark good example high consumption low carbon due ie wind energy httpstcopweygmsq,1.0,2,0.17904396,0.820956,NY
7129,2020-11-28 12:42:20,introduction wind energy machinelearning bigdata learning via httpstcolwfqgvjkxk httpstcotgphlkzg,1.0,2,0.29823053,0.7017695,NY
7130,2020-11-28 07:13:58,great wind energy one best greener way help environment far creating wind turbine recyclable material help waste reduction future planet ❤🌎💫,1.0,0,0.7775809,0.22241913,NY
7131,2020-11-27 22:04:21,gwec wind power industry install gw showing resilience covid crisis global wind energy council httpstcouunxvr renewableenergy windenergy climatechange climateaction environment bangalore kochi energy greenenergy,1.0,2,0.24890532,0.7510947,NY
7132,2020-11-27 14:44:54,developer offshore wind farm near eastern long island presented plan bring power long island cable would make landfall smith point county park fire island windenergy httpstconkxsecfajw httpstcoabcmvzv,0.0,0,0.5567815,0.44321847,NY
7133,2020-11-27 12:28:01,one day look cabin’s porch see row windmill spinning distance won’t curse praise mean finally getting somewhere httpstcobtamrxka windenergy httpstcoyxeqotl,23.0,2,0.2924732,0.70752686,NY
7134,2020-11-27 00:51:01,ehi corp improving water infrastructure httpstcobrvltfvmcg climatefinance infrastructure smartgrid windenergy esg impactinvesting socialimpactinvesting energy africa asia dubai oman gcc renovables renewableenergy renewables solar sensor water,1.0,2,0.35612398,0.64387596,NY
7135,2020-11-26 22:56:37,im topic wind energy,0.0,0,0.5746263,0.4253736,NY
7136,2020-11-26 22:01:02,energy help drive africa recovery httpstcooooqkimhj climatefinance infrastructure smartgrid windenergy esg impactinvesting socialimpactinvesting energy africa httpstcosfwtpmv,0.0,2,0.06438497,0.935615,NY
7137,2020-11-26 16:47:35,wind energy get one way another httpstcoawmkpujh,115.0,0,0.59849167,0.40150833,NY
7138,2020-11-25 19:45:00,scientist detect ‘superbolt’ lightning strike hit power entire u solar wind energy capacity httpstcobqsokdidp,1.0,0,0.9669326,0.033067435,NY
7139,2020-11-25 09:07:33,we’re pleased participate windenergyhamburg virtual conference dec connect u learn asset management platform renewable data visualization performance monitoring analysis power forecasting capture deeper insight windenergy httpstcotnhlawhic,2.0,1,0.51487535,0.48512462,NY
7140,2020-11-24 22:39:43,evil heavily subsidized little energy output enormous environmental waste almost part break amp left decay pile see heavily subsidized amp produce relatively little energy oil gas love wind energy competition kill,1.0,0,0.9761983,0.023801638,NY
7141,2020-11-23 21:10:43,girlies generating enough wind energy power community biden sell environment trillion dollar httpstconvtehzna,3.0,0,0.8498638,0.1501362,NY
7142,2020-11-23 18:21:42,btw wind energy would something look aswell heard rather bitter breeze,0.0,0,0.9765554,0.023444582,NY
7143,2020-11-23 17:09:31,wind energy billionaire great profile,5.0,1,0.4905658,0.5094342,NY
7144,2020-11-23 13:27:27,pleased asked serve vice president bidens energy policy team campaign even pleased vice president ha election renewableenergy energytwitter windenergy energytransition energystorage renewables,0.0,0,0.5655674,0.4344327,NY
7145,2020-11-22 22:37:35,raimundo atal study spatial intertemporal inefficiency wind energy investment u find wind farm built close soon context rapid technological change httpstcoddyshusb,16.0,2,0.41253066,0.58746934,NY
7146,2020-11-21 17:01:33,even bush various clean energy infectives thats texas wind energy already,0.0,0,0.9806095,0.019390503,NY
7147,2020-10-28 23:06:52,last month community activism won— industry city rezoning wa stopped city state opportunity sunset park wind energy hub it’s chance actualize principle green new deal climate justice job creation amp sustainability httpstcokvodcxat,41.0,0,0.6259239,0.37407616,NY
7148,2020-10-23 03:55:27,objection wind energy think it’s killing bird let tell pet cat pollution loss habitat draining swamp wetland building car wind energy isn’t threat bird need worry debate debatetonight debate httpstcoswxldgxk,19.0,0,0.98018163,0.019818408,NY
7149,2020-10-23 03:31:31,audubon society support wind energy httpstcouxovdaajiy debate,6.0,0,0.9951003,0.0048996597,NY
